,summary,Fossile Energie,Politik,Gesundheit,Armut,word
Abschaffung,2.6653251461453573,0.18782493536973977,-0.3954401059111327,-0.19616695734109388,-0.23744154786412625,Abschaffung
strompreis abschaffung,2.6653251461453573,0.18782493536973977,-0.3954401059111327,-0.19616695734109388,-0.23744154786412625,strompreis abschaffung
abschaffung energie,2.5418625048915913,0.1654615598232386,-0.3480111316391332,-0.14873798306909441,-0.1900125735921269,abschaffung energie
energie einspar,2.4817892516434434,0.1535734626145977,-0.32409382215480087,-0.12482067358476215,-0.16609526410779463,energie einspar
+4333,2.0473499952102885,0.03998444745847963,-0.13166032132587138,0.06761282724416727,0.02633823672113488,+4333
+4333 chars,2.0333631175426503,0.035246333929953286,-0.12480518005283373,0.074467968517205,0.033193377994172525,+4333 chars
verbraucher gasversorgung,4.4832199778975355,0.357249392139207,-0.9154555829969359,-0.7161824344268971,-0.7574570249499293,verbraucher gasversorgung
Krankengeld,2.986219122260764,0.23559246366997394,-0.5091221293103072,-0.30984898074026834,-0.3511235712633006,Krankengeld
gasversorgung krankengeld,2.986219122260764,0.23559246366997394,-0.5091221293103072,-0.30984898074026834,-0.3511235712633006,gasversorgung krankengeld
TV-Programme,2.2237154117253985,0.09305222586899536,-0.21429345552393084,-0.01502030695389205,-0.05629489747692457,TV-Programme
krankengeld tv-programm,2.2237154117253985,0.09305222586899536,-0.21429345552393084,-0.01502030695389205,-0.05629489747692457,krankengeld tv-programm
tv-programm das,2.136340791704172,0.06820742121834823,-0.17420850472687704,0.02506464384316161,-0.016209946679870697,tv-programm das
das änder,2.581600407108367,0.17294853358349804,-0.3635235691289104,-0.16425042055887162,-0.20552501108190394,das änder
änder november,2.4643179907017028,0.1499794883230651,-0.3170291416894981,-0.11775599311945932,-0.15903058364249165,änder november
november 2022,2.802054868043362,0.2097991153809475,-0.44546707914307154,-0.24619393057303288,-0.28746852109606524,november 2022
2022 mit,2.0311861715037685,0.03450097436666625,-0.12373399301966946,0.07553915555036914,0.034264565027336935,2022 mit
mit kalt,2.2146786078266096,0.09060105655238211,-0.2102213445998447,-0.010948196029805974,-0.05222278655283833,mit kalt
jahreszeit bereit,2.1786369297859878,0.08056024805392198,-0.19381346935456636,0.00545967921547239,-0.03581491130756012,jahreszeit bereit
bereit händler,2.1498126595734637,0.07221141224696975,-0.1804947529381428,0.01877839563189595,-0.022496194891136446,bereit händler
Vorweihnachtsgeschäft,2.1284161268912083,0.06582082942621577,-0.17049215039060625,0.028780998179432502,-0.012493592343599792,Vorweihnachtsgeschäft
händler vorweihnachtsgeschäft,2.1284161268912083,0.06582082942621577,-0.17049215039060625,0.028780998179432502,-0.012493592343599792,händler vorweihnachtsgeschäft
november soll,2.0873616509402,0.053070698478303625,-0.15101495022504527,0.04825819834499354,0.006983607821961036,november soll
Aktionstage,2.081216238844159,0.05110442928158116,-0.1480665027158288,0.051206645854209955,0.009932055331177636,Aktionstage
soll aktionstag,2.081216238844159,0.05110442928158116,-0.1480665027158288,0.051206645854209955,0.009932055331177636,soll aktionstag
aktionstag black,2.074504903713167,0.04893931298290518,-0.14483657427000768,0.054436574300031126,0.013161983776998794,aktionstag black
Kauflaune,2.0812959453025193,0.05113003110039927,-0.148104800001143,0.05116834856889571,0.009893758045863515,Kauflaune
friday kauflaune,2.0812959453025193,0.05113003110039927,-0.148104800001143,0.05116834856889571,0.009893758045863515,friday kauflaune
Kundinnen,2.814586833084702,0.01275490239996514,-0.4499295271696317,-0.2506563785995928,0.691192592046109,Kundinnen
kauflaune kundinnen,2.088353611804362,0.05338663815103367,-0.15149005967116655,0.04778308889887216,0.006508498375839698,kauflaune kundinnen
kundinnen kunde,2.7996670655554405,0.0020324393774173574,-0.44461455462977134,-0.24534140605973265,0.7154337025682258,kundinnen kunde
steigern,2.102039838814207,0.057705242407120175,-0.15802227476592975,0.04125087380410925,-2.3716718923217498e-05,steigern
kunde steiger,2.102039838814207,0.057705242407120175,-0.15802227476592975,0.04125087380410925,-2.3716718923217498e-05,kunde steiger
was monat,1.9917070589062642,0.02059978381733636,-0.1041061392433709,0.09516700932666798,0.053892418803635454,was monat
ansteht,2.0011168718047676,0.023980670579477663,-0.10881951027218911,0.0904536382978498,0.049179047774817464,ansteht
monat ansteh,2.0011168718047676,0.023980670579477663,-0.10881951027218911,0.0904536382978498,0.049179047774817464,monat ansteh
aktueller,2.0248928308330285,0.0323340456499973,-0.12063082578977372,0.0786423227802651,0.03736773225723268,aktueller
ein aktuell,2.0248928308330285,0.0323340456499973,-0.12063082578977372,0.0786423227802651,0.03736773225723268,ein aktuell
aktuell überblick,2.0473499952102885,0.03998444745847963,-0.13166032132587138,0.06761282724416727,0.02633823672113488,aktuell überblick
Tarife,2.0780838948736955,0.05009624021714979,-0.1465603144332178,0.052712834136820846,0.011438243613788575,Tarife
Grundversorgern,2.118306465211928,0.0627418813672356,-0.16573098195646663,0.03354216661357209,-0.007732423909460079,Grundversorgern
tarif grundversorger,2.118306465211928,0.0627418813672356,-0.16573098195646663,0.03354216661357209,-0.007732423909460079,tarif grundversorger
grundversorger grundversorger,2.118306465211928,0.0627418813672356,-0.16573098195646663,0.03354216661357209,-0.007732423909460079,grundversorger grundversorger
grundversorger strom,2.46235881895174,0.1495724776297107,-0.31623380969232007,-0.1169606611222813,-0.15823525164531357,grundversorger strom
gas dürf,2.7357388934330156,0.19947577331785396,-0.4215156111966198,-0.22224246262658118,-0.26351705314961354,gas dürf
dürf november,2.3969489084472078,0.13550049376246998,-0.28931069011176214,-0.0900375415417235,-0.13131213206475575,dürf november
november beim,2.2700779972572,0.10523136316408682,-0.23492824060538062,-0.03565509203534187,-0.07692968255837415,november beim
beim preis,2.2237154117253985,0.09305222586899536,-0.21429345552393084,-0.01502030695389205,-0.05629489747692457,beim preis
preis unterschied,2.1412149654734303,0.0696637522518889,-0.17648745848248099,0.022785690087557712,-0.018488900435474742,preis unterschied
Bestands-,2.063175602189851,0.045241632518263096,-0.13936039996436886,0.0599127486056698,0.01863815808263747,Bestands-
unterschied bestands-,2.063175602189851,0.045241632518263096,-0.13936039996436886,0.0599127486056698,0.01863815808263747,unterschied bestands-
Neukunden,2.0290496253151,0.03376734977554665,-0.1226815682380619,0.07659158033197694,0.03531698980894471,Neukunden
bestands- neukunde,2.0290496253151,0.03376734977554665,-0.1226815682380619,0.07659158033197694,0.03531698980894471,bestands- neukunde
hintergrund energiekrise,1.9643719421796688,0.010527242755697901,-0.09028662160787067,0.10898652696216808,0.06771193643913588,hintergrund energiekrise
Ne…,1.9432410049795843,0.0024739719753470767,-0.0794712499407036,0.11980189862933514,0.07852730810630282,Ne…
müss ne…,1.9432410049795843,0.0024739719753470767,-0.0794712499407036,0.11980189862933514,0.07852730810630282,müss ne…
+2767,1.9388781333463458,0.000781129097262885,-0.07722357370276808,0.1220495748672707,0.08077498434423833,+2767
ne… +2767,1.9388781333463458,0.000781129097262885,-0.07722357370276808,0.1220495748672707,0.08077498434423833,ne… +2767
+2767 chars,1.9339228448447563,-0.0011543502741892158,-0.0746645518301367,0.124608596739902,0.0833340062168699,+2767 chars
krankengeld das,2.1936929701486254,0.0848071179322218,-0.20070046105783973,-0.0014273124878009667,-0.04270190301083322,krankengeld das
november verbraucher,2.068931992187786,0.04712718396159806,-0.14214657800560365,0.057126570564435084,0.015851980041402796,november verbraucher
verbraucher müss,1.9978846336692584,0.022824225016658824,-0.10720298733017743,0.09207016123986136,0.05079557071682888,verbraucher müss
müss november,2.098551048725065,0.056611489911788326,-0.156361179465413,0.04291196910462571,0.0016373785815934703,müss november
november stelle,1.9536877353464521,0.006485234569855028,-0.08483278261843623,0.11444036595160244,0.0731657754285702,november stelle
stelle steigend,1.942350480478118,0.0021292886259332605,-0.07901287724743865,0.12026027132260005,0.07898568079956773,stelle steigend
kosten vorbereit,1.928491875745971,-0.0032913966951839055,-0.0718523356022446,0.12742081296779403,0.0861462224447617,kosten vorbereit
Was…,1.8384484287088054,-0.04131659318734595,-0.024036020299820528,0.17523712827021826,0.13396253774718606,Was…
+2539,1.837322296840659,-0.04182549594530788,-0.02342328790301893,0.17584986066701982,0.13457527014398735,+2539
was… +2539,1.837322296840659,-0.04182549594530788,-0.02342328790301893,0.17584986066701982,0.13457527014398735,was… +2539
+2539 chars,1.8362203278672453,-0.04232433495924134,-0.02282333896051568,0.1764498096095231,0.13517521908649077,+2539 chars
Krisenbewältigung,2.0132733925101807,0.02828507107006084,-0.11487600058055478,0.08439714798948401,0.04312255746645168,Krisenbewältigung
krisenbewältigung immer,2.0576714944667356,0.04342549348984044,-0.13668905066789086,0.06258409790214793,0.021309507379115546,krisenbewältigung immer
immer schritt,2.0949161674970447,0.055466781671106045,-0.15462758673608493,0.044645561833953774,0.003370971310921453,immer schritt
schritt voraus,2.12704625635815,0.06540589563280724,-0.16984833288876758,0.02942481568127139,-0.011849774841761033,schritt voraus
Gefährdete,2.1682211886103695,0.07757699021357588,-0.18902115231721694,0.010251996252821843,-0.031022594270210573,Gefährdete
gefährdet infrastruktur,2.250123607506008,0.10006911756737234,-0.22609920105386522,-0.026826052483826426,-0.06810064300685877,gefährdet infrastruktur
gestoppte,2.488602859091834,0.1549579471763237,-0.32683550191150335,-0.12756235334146457,-0.16883694386449674,gestoppte
infrastruktur gestoppt,2.488602859091834,0.1549579471763237,-0.32683550191150335,-0.12756235334146457,-0.16883694386449674,infrastruktur gestoppt
gestoppt gaslieferung,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,gestoppt gaslieferung
gaslieferung klimawandel,2.3044724571494637,0.11385972012515627,-0.24996583101565387,-0.05069268244561526,-0.09196727296864747,gaslieferung klimawandel
klimawandel politisch,2.1682211886103695,0.07757699021357588,-0.18902115231721694,0.010251996252821843,-0.031022594270210573,klimawandel politisch
politisch umbruch,2.1141276627874834,0.061457806130895076,-0.1637563245106922,0.03551682405934659,-0.0057577664636856785,politisch umbruch
mehr wichtig,2.0269522404089306,0.03304514213564745,-0.12164735515702751,0.07762579341301133,0.0363512028899789,mehr wichtig
Krisen,2.2270095200729645,-0.08155736770625281,0.18527891930288298,-0.016500564215141723,-0.05777515473817407,Krisen
wichtig krise,2.0027710473215112,0.024570550133305863,-0.1096457949456219,0.08962735362441686,0.04835276310138439,wichtig krise
krise reagier,1.987306833895233,0.019003857223418474,-0.10189442200724663,0.0973787265627922,0.056104136039759826,krise reagier
Angriffen,2.1396715606554046,0.06920355280354476,-0.1757663906029762,0.023506757967062607,-0.017767832555969684,Angriffen
wie angriff,2.1396715606554046,0.06920355280354476,-0.1757663906029762,0.023506757967062607,-0.017767832555969684,wie angriff
angriff schütz,2.127164544821878,0.06544175308663315,-0.1699039429510266,0.029369205619012195,-0.011905384904020204,angriff schütz
schütz energieversorgung,2.1113833264732715,0.06061085094150338,-0.16245738731372392,0.03681576125631476,-0.004458829266717512,schütz energieversorgung
energieversorgung sicherstell,2.0935136725793395,0.05502368914542553,-0.15395788709986166,0.04531526147017703,0.004040670947144653,energieversorgung sicherstell
sicherstell umwelt,2.077011184287561,0.04975003979677018,-0.1460439793845464,0.05322916918549247,0.01195457866246005,sicherstell umwelt
schonen,2.071441098624372,0.04794467680386637,-0.14335859764185763,0.055914550928181275,0.01463996040514889,schonen
umwelt schon,2.071441098624372,0.04794467680386637,-0.14335859764185763,0.055914550928181275,0.01463996040514889,umwelt schon
Anschlagsgef…,1.8958742160418547,-0.01648443623566464,-0.054794109559205266,0.14447903901083345,0.10320444848780112,Anschlagsgef…
anschlagsgef… wie,1.889348446697411,-0.01920016943220643,-0.051346082116049366,0.14792706645398923,0.10665247593095697,anschlagsgef… wie
Anschlagsgefahr,1.855771626387844,-0.03359784722838637,-0.03341463034313709,0.16585851822690179,0.12458392770386925,Anschlagsgefahr
anschlagsgefahr schutz,1.8517461640570918,-0.03537332364445517,-0.031243116063174835,0.16803003250686377,0.12675544198383162,anschlagsgefahr schutz
schutz infrastruktur,1.8482175490966006,-0.036938633457695005,-0.029335737340657843,0.16993741122938089,0.12866282070634852,schutz infrastruktur
infrastruktur seit,1.8451166857442907,-0.03832116933068352,-0.027656569475665378,0.17161657909437328,0.1303419885713409,infrastruktur seit
seit anschlag,1.843213270464251,-0.039173072152247565,-0.026624440858316775,0.17264870771172205,0.13137411718868963,seit anschlag
Piplines,1.839405975932893,-0.040884567876661705,-0.024556730007368847,0.17471641856267006,0.13344182803963753,Piplines
anschlag pipline,1.839405975932893,-0.040884567876661705,-0.024556730007368847,0.17471641856267006,0.13344182803963753,anschlag pipline
pipline nord,1.8376949459756862,-0.041656996829579164,-0.023626089202540956,0.17564705936749794,0.13437246884446558,pipline nord
stream un…,1.835141668522644,-0.04281344393735322,-0.0222357317582301,0.17703741681180857,0.1357628262887763,stream un…
+1509,1.8342600049581193,-0.04321383213376425,-0.021755182796875838,0.177517965773163,0.13624337525013064,+1509
un… +1509,1.8342600049581193,-0.04321383213376425,-0.021755182796875838,0.177517965773163,0.13624337525013064,un… +1509
+1509 chars,1.8332220001938624,-0.04368591877292455,-0.0211891242365255,0.17808402433351317,0.1368094338104808,+1509 chars
Europäer,2.1643615118700903,-0.3731013387593847,0.5354785123821361,0.012033694619885793,-0.029240895903146536,Europäer
die europäer,2.1643615118700903,-0.3731013387593847,0.5354785123821361,0.012033694619885793,-0.029240895903146536,die europäer
verstanden,2.231127083541051,-0.40348281090572113,0.5739815519495373,-0.018347777526450452,-0.05962236804948295,verstanden
europäer versteh,2.231127083541051,-0.40348281090572113,0.5739815519495373,-0.018347777526450452,-0.05962236804948295,europäer versteh
französische,4.245449822868924,-0.7113689966460903,0.9131007449203454,-0.6616886805966521,-0.7029632711196844,französische
versteh französisch,2.5448319269898922,-0.5350405418326285,0.7145593490160872,-0.1499055084533578,-0.19118009897639024,versteh französisch
französisch atomkraft,3.3265534035164435,-0.8029126885228992,0.9127411235348215,-0.4177776551436285,-0.4590522456666609,französisch atomkraft
atomkraft geh,2.5686882590414206,-0.5443712980502816,0.7231845509303599,-0.159236264671011,-0.20051085519404335,atomkraft geh
geh viele,2.7765508625698696,-0.6221853949700009,0.7895191107274994,-0.23705036159073015,-0.2783249521137626,geh viele
viele atomkraftwerk,3.3265534035164435,-0.8029126885228992,0.9127411235348215,-0.4177776551436285,-0.4590522456666609,viele atomkraftwerk
atomkraftwerk frankreich,2.4501069191114073,-0.49710759854444947,0.6778326761786169,-0.11197256516517867,-0.1532471556882112,atomkraftwerk frankreich
frankreich weiterhin,2.28125854753713,-0.42570321969363134,0.6005334573155289,-0.040568186314360676,-0.08184277683739308,frankreich weiterhin
außer,2.2205206718770394,-0.39871763975265756,0.5681157821503079,-0.013582606373387013,-0.05485719689641931,außer
weiterhin außer,2.2205206718770394,-0.39871763975265756,0.5681157821503079,-0.013582606373387013,-0.05485719689641931,weiterhin außer
außer betrieb,2.192181459110832,-0.38587308258696,0.551988403108976,-0.0007380492076893518,-0.04201263973072177,außer betrieb
inmitten,3.0907873749699464,-0.7294018068426312,0.867070359805229,-0.34426677346336054,-0.3855413639863929,inmitten
betrieb inmitten,2.1538080897308105,-0.36821341441891875,0.5290302875003987,0.01692161896035189,-0.024352971562680348,betrieb inmitten
inmitten energiekrise,3.2157367448587375,-0.7690324245106359,0.8923665762862838,-0.38389739113136523,-0.42517198165439757,inmitten energiekrise
weist,2.8106068805247237,0.00978485635176854,0.13540604487184318,-0.2492413328512284,-0.29051592337426085,weist
deutschland weis,2.043028893360781,-0.3154093928360597,0.4543730182662825,0.06972564054321094,0.028451050020178496,deutschland weis
Ministerin,3.182357017316583,-0.7585980571391311,0.8858644673465165,-0.3734630237598604,-0.4147376142828928,Ministerin
weis ministerin,2.029142631995853,-0.30858928955521286,0.4440059642553289,0.07654574382405789,0.035271153301025523,weis ministerin
ministerin energiewende,2.0111026745165583,-0.29965910042139005,0.4301574680946245,0.08547593295788063,0.04420134243484813,ministerin energiewende
energiewende zurück,1.9976103609779583,-0.2929275811694052,0.41950680452691874,0.09220745220986522,0.05093286168683305,energiewende zurück
einzige,2.2142194931898644,-0.14415047291379415,0.2817385309458999,-0.010740869228458202,-0.0520154597514905,einzige
doch einzig,1.9712779148807147,-0.2796579546860413,0.3979564788675872,0.10547707869322921,0.06420248817019689,doch einzig
Streitpunkt,1.9655144397107005,-0.27672994692310987,0.39309885376979115,0.10840508645616073,0.06713049593312845,Streitpunkt
einzig streitpunkt,1.9655144397107005,-0.27672994692310987,0.39309885376979115,0.10840508645616073,0.06713049593312845,einzig streitpunkt
interview welt,1.9466824844188717,-0.26710256818304845,0.3768558889212235,0.11803246519622229,0.07675787467318984,interview welt
welt erklär,1.9439033131409804,-0.26567390324917417,0.3744093630152857,0.11946113013009656,0.07818653960706402,welt erklär
erklär warum,2.653836781032757,0.035232239472334205,0.053519872411874475,-0.1918473358919069,-0.23312192641493917,erklär warum
warum europa,1.9341075152382534,-0.2606219221327313,0.3656813763139524,0.12451311124653949,0.08323852072350701,warum europa
einen…,1.930772869458808,-0.2588963077410799,0.3626724101700038,0.1262387256381908,0.08496413511515846,einen…
europa einen…,1.930772869458808,-0.2588963077410799,0.3626724101700038,0.1262387256381908,0.08496413511515846,europa einen…
VBUI,1.9275704303843664,-0.257236300032608,0.3597643478884847,0.12789873334666252,0.0866241428236304,VBUI
einen… vbui,1.9275704303843664,-0.257236300032608,0.3597643478884847,0.12789873334666252,0.0866241428236304,einen… vbui
Blen,1.924924182389454,-0.2558625156787904,0.3573476228663555,0.12927251770048018,0.08799792717744788,Blen
vbui blen,1.924924182389454,-0.2558625156787904,0.3573476228663555,0.12927251770048018,0.08799792717744788,vbui blen
Zlulplellu,1.9227847624618342,-0.2547504668316659,0.35538460884677175,0.13038456654760475,0.0891099760245724,Zlulplellu
blen zlulplellu,1.9227847624618342,-0.2547504668316659,0.35538460884677175,0.13038456654760475,0.0891099760245724,blen zlulplellu
aekl,1.916698347411322,-0.25158002957510844,0.34975475583918353,0.133555003804162,0.09228041328112982,aekl
zlulplellu aekl,1.916698347411322,-0.25158002957510844,0.34975475583918353,0.133555003804162,0.09228041328112982,zlulplellu aekl
llule,1.91477230874407,-0.2505746512218164,0.34795908399162007,0.1345603821574542,0.0932857916344218,llule
aekl llule,1.91477230874407,-0.2505746512218164,0.34795908399162007,0.1345603821574542,0.0932857916344218,aekl llule
llule pel,1.9125239902475708,-0.24939976504657307,0.3458542703970604,0.13573526833269764,0.09446067780966513,llule pel
Uelelupelnua,1.911061685148168,-0.24863487821267455,0.3444802546876227,0.1365001551665961,0.09522556464356362,Uelelupelnua
pel uelelupelnua,1.911061685148168,-0.24863487821267455,0.3444802546876227,0.1365001551665961,0.09522556464356362,pel uelelupelnua
telele,1.9064990413118634,-0.24624453194933113,0.34016729716598376,0.13889050142993947,0.0976159109069072,telele
uelelupelnua telele,1.9064990413118634,-0.24624453194933113,0.34016729716598376,0.13889050142993947,0.0976159109069072,uelelupelnua telele
Vueke,1.9041550760430712,-0.24501431504051405,0.33793627734763565,0.14012071833875678,0.0988461278157245,Vueke
telele vueke,1.9041550760430712,-0.24501431504051405,0.33793627734763565,0.14012071833875678,0.0988461278157245,telele vueke
Pleppet,1.9012490513738856,-0.24348700012898955,0.335155684884012,0.14164803325028133,0.10037344272724888,Pleppet
vueke pleppet,1.9012490513738856,-0.24348700012898955,0.335155684884012,0.14164803325028133,0.10037344272724888,vueke pleppet
pleppet ulekl,1.8987616274451766,-0.24217783313225238,0.3327626821810702,0.14295720024701836,0.10168260972398585,pleppet ulekl
uuleu,1.8969519160322053,-0.2412242777443823,0.33101410512568197,0.14391075563488823,0.10263616511185601,uuleu
ulekl uuleu,1.8969519160322053,-0.2412242777443823,0.33101410512568197,0.14391075563488823,0.10263616511185601,ulekl uuleu
Oll,1.8951878281950014,-0.24029388588994546,0.3293034399641205,0.1448411474893254,0.10356655696629297,Oll
uuleu oll,1.8951878281950014,-0.24029388588994546,0.3293034399641205,0.1448411474893254,0.10356655696629297,uuleu oll
oll pel,1.9125239902475708,-0.24939976504657307,0.3458542703970604,0.13573526833269764,0.09446067780966513,oll pel
Bleae,1.8929034139410448,-0.23908778266546551,0.32707909585321243,0.146047250713805,0.10477266019077275,Bleae
pel bleae,1.8929034139410448,-0.23908778266546551,0.32707909585321243,0.146047250713805,0.10477266019077275,pel bleae
vle,1.890965013506273,-0.23806322240841404,0.3251835511829185,0.14707181097085653,0.10579722044782428,vle
bleae vle,1.890965013506273,-0.23806322240841404,0.3251835511829185,0.14707181097085653,0.10579722044782428,bleae vle
vle vll,1.889881618715056,-0.2374901259957555,0.32412084418016684,0.14764490738351535,0.10637031686048287,vle vll
vll bnluoe,1.8880264638977224,-0.2365080190064483,0.3222956484921543,0.14862701437282225,0.10735242384978991,vll bnluoe
bnluoe ple,1.9211143535341815,-0.2538813446292387,0.3538462029735822,0.13125368875003196,0.08997909822699975,bnluoe ple
6epolelpe,1.885211182132533,-0.23501578207270152,0.3195125643783777,0.15011925130656917,0.10884466078353675,6epolelpe
ple 6epolelpe,1.885211182132533,-0.23501578207270152,0.3195125643783777,0.15011925130656917,0.10884466078353675,ple 6epolelpe
pealeueeu,1.8827516829967088,-0.23371030238876334,0.3170680005941998,0.1514247309905073,0.11015014046747504,pealeueeu
6epolelpe pealeueeu,1.8827516829967088,-0.23371030238876334,0.3170680005941998,0.1514247309905073,0.11015014046747504,6epolelpe pealeueeu
houueu,2.6606495779236816,-0.5795462296944404,0.7543579261031043,-0.19441119631516973,-0.235685786838202,houueu
pealeueeu houueu,1.880381298074528,-0.2324505088881865,0.31470026805451845,0.1526845244910842,0.11140993396805175,pealeueeu houueu
kehl,1.8778704997112086,-0.23111435640455383,0.3121796067390736,0.15402067697471689,0.11274608645168438,kehl
Pauèp,1.8758871375040873,-0.23005762201551164,0.31017916596529804,0.1550774113637589,0.11380282084072672,Pauèp
Beuulel-Bnueekel,1.8745986049137104,-0.2293704936115817,0.3088751166230125,0.1557645397676889,0.11448994924465654,Beuulel-Bnueekel
pauèp beuulel-bnueekel,1.8745986049137104,-0.2293704936115817,0.3088751166230125,0.1557645397676889,0.11448994924465654,pauèp beuulel-bnueekel
beuulel-bnueekel bep,1.8708850271399224,-0.2273875299382831,0.30509718531087393,0.15774750344098754,0.11647291291795508,beuulel-bnueekel bep
Vle…,1.870089183357355,-0.22696205585062967,0.30428373208537723,0.15817297752864107,0.1168983870056088,Vle…
bep vle…,1.870089183357355,-0.22696205585062967,0.30428373208537723,0.15817297752864107,0.1168983870056088,bep vle…
+6941,1.8689144574940975,-0.2263336927813482,0.30308053475454494,0.15880134059792242,0.11752675007489007,+6941
vle… +6941,1.8689144574940975,-0.2263336927813482,0.30308053475454494,0.15880134059792242,0.11752675007489007,vle… +6941
+6941 chars,1.8677619352666621,-0.2257168225240171,0.30189719714553237,0.15941821085525346,0.11814362033222121,+6941 chars
Bundesrat,3.7232256662771994,0.3094845332383332,-0.7297044568261897,-0.5304313082561509,-0.5717058987791834,Bundesrat
energiekrise bundesrat,1.9739011227653673,0.014081842454539722,-0.09512589964940285,0.10414724892063595,0.06287265839760359,energiekrise bundesrat
bundesrat beschließ,2.527218185156158,0.16262848072654418,-0.3422332159294709,-0.14296006735943223,-0.1842346578824645,bundesrat beschließ
Abwehrschirm,2.00445149169227,0.025168445069896322,-0.11048450278024033,0.08878864578979839,0.047514055266766074,Abwehrschirm
beschließ abwehrschirm,2.00445149169227,0.025168445069896322,-0.11048450278024033,0.08878864578979839,0.047514055266766074,beschließ abwehrschirm
abwehrschirm steigend,2.0425016898188493,0.03835194759424454,-0.12928942475753188,0.06998372381250705,0.028709133289474706,abwehrschirm steigend
energiepreis zwar,2.118306465211928,0.0627418813672356,-0.16573098195646663,0.03354216661357209,-0.007732423909460079,energiepreis zwar
zwar steh,2.1412149654734303,0.0696637522518889,-0.17648745848248099,0.022785690087557712,-0.018488900435474742,zwar steh
entgültig,2.2598384712954416,0.10259709213501643,-0.23040738752892653,-0.031134238958887804,-0.07240882948192015,entgültig
steh entgültig,2.2598384712954416,0.10259709213501643,-0.23040738752892653,-0.031134238958887804,-0.07240882948192015,steh entgültig
entgültig fest,2.3969489084472078,0.13550049376246998,-0.28931069011176214,-0.0900375415417235,-0.13131213206475575,entgültig fest
fest gas-,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,fest gas-
strompreisbremse ausseh,2.2007219485011307,0.0867638134325061,-0.2038995146188439,-0.004626366048805159,-0.04590095657183751,strompreisbremse ausseh
ausseh soll,2.1462516589262526,0.0711594831675559,-0.17883695584817286,0.02043619272186591,-0.020838397801166267,ausseh soll
soll dafür,2.0949161674970447,0.055466781671106045,-0.15462758673608493,0.044645561833953774,0.003370971310921453,soll dafür
nötig geld,2.0550083602941904,0.04254207993204317,-0.13539396588676467,0.06387918268327415,0.02260459216024171,nötig geld
geld steh,2.1412149654734303,0.0696637522518889,-0.17648745848248099,0.022785690087557712,-0.018488900435474742,geld steh
steh schon,2.018931325384779,0.030264536020135156,-0.11768237425640123,0.08159077431363762,0.04031618379060518,steh schon
schon bereit,2.00789403422285,0.026389051523350086,-0.11220047831279611,0.08707267025724276,0.04579807973421042,schon bereit
energiekrise folge,1.942350480478118,0.0021292886259332605,-0.07901287724743865,0.12026027132260005,0.07898568079956773,energiekrise folge
Sitzung,2.4754818181934457,-0.02519041278791443,0.1405366094886742,-0.12227595219880409,-0.16355054272183656,Sitzung
folge sitzung,1.928491875745971,-0.0032913966951839055,-0.0718523356022446,0.12742081296779403,0.0861462224447617,folge sitzung
Bundesrats,1.9199527091120907,-0.006685316945584428,-0.06741460474272742,0.1318585438273115,0.090583953304279,Bundesrats
sitzung bundesrat,1.9199527091120907,-0.006685316945584428,-0.06741460474272742,0.1318585438273115,0.090583953304279,sitzung bundesrat
bundesrat freitag,1.9110385212169017,-0.01027315097883109,-0.06276087235479622,0.13651227621524273,0.09523768569221026,bundesrat freitag
dominiert,1.9063773300858706,-0.012167760889907373,-0.06031880493060757,0.13895434363943118,0.0976797531163987,dominiert
freitag dominier,1.9063773300858706,-0.012167760889907373,-0.06031880493060757,0.13895434363943118,0.0976797531163987,freitag dominier
dominier die,1.9690168004799937,0.012265756451895569,-0.09264838179139864,0.10662476677864006,0.06535017625560785,dominier die
die land,1.8983600491317683,-0.015456779509177964,-0.05610443110070834,0.14316871746933046,0.10189412694629811,die land
stimmten,2.279835384474926,-0.20182179849832307,0.3743301178234436,-0.039944141675244224,-0.08121873219827662,stimmten
land stimm,1.894903800645713,-0.016886630345257017,-0.054282122092217,0.14499102647782197,0.10371643595478959,land stimm
stimm mehrere,1.888905050129721,-0.01938564094848267,-0.05111137231158674,0.14816177625845214,0.10688718573541969,stimm mehrere
mehrere bundesregierung,1.8821793889087393,-0.022213939287138326,-0.04754440452779307,0.15172874404224565,0.1104541535192133,mehrere bundesregierung
bundesregierung geplant,1.8760743693071311,-0.024805816182348388,-0.04429554196326316,0.15497760660677545,0.11370301608374321,bundesregierung geplant
Entlastungsmaßnahmen,2.3029389545656453,0.11348206776591224,-0.2493001632454413,-0.05002701467540243,-0.09130160519843475,Entlastungsmaßnahmen
geplant entlastungsmaßnahme,1.8728784541568895,-0.026172076813580563,-0.04259057736385622,0.15668257120618254,0.11540798068315021,geplant entlastungsmaßnahme
+3454,1.8635699514471313,-0.030188978244937038,-0.03760802657932826,0.16166512199071068,0.1203905314676783,+3454
+3454 chars,1.8618098737753392,-0.030954850418790248,-0.03666311471244473,0.1626100338575939,0.12133544333456163,+3454 chars
OMV,3.127574378948326,0.25295125782767225,-0.5553717949909734,-0.35609864642093486,-0.39737323694396715,OMV
testet,1.9487850434416103,0.0046100914809050755,-0.08232017342828458,0.11695297514175412,0.0756783846187218,testet
